Id,SalePrice
2103,100455.10034164065
2104,140618.98222253865
2105,124985.1423097329
2106,66795.93400298375
2107,194615.2134742102
2108,116975.5030851505
2109,111827.24806033004
2110,130371.09742567173
2111,140412.27692315093
2112,138618.26578719213
2113,118735.43987953303
2114,116582.1166092821
2115,156989.59702101318
2116,117711.03404450575
2117,145974.46110167616
2118,122574.8219959555
2119,111790.7030821472
2120,115312.91177822647
2121,80352.3245060439
2122,105621.78172926512
2123,88130.37895316299
2124,170553.24467261846
2125,126591.00254354377
2126,151602.8202044722
2127,158929.7571702527
2128,127472.17319179459
2129,97542.0262083948
2130,130733.62893604368
2131,143975.6459098822
2132,116541.82409425393
2133,121367.15254590656
2134,122288.80226773249
2135,98100.01655019115
2136,73852.70233514952
2137,108824.28310266421
2138,129665.24803679987
2139,154372.49816336535
2140,143166.60575441757
2141,158295.9508323061
2142,125697.31327882406
2143,148028.81222921875
2144,114360.3321739159
2145,139059.78030463157
2146,168403.3010803217
2147,144312.92360077254
2148,140162.0667445047
2149,151047.5147312188
2150,216936.81683985927
2151,117932.14044107468
2152,170206.0915170367
2153,170594.04027826106
2154,103050.53019345446
2155,137894.95910850386
2156,252080.7982532874
2157,237009.40726703362
2158,235779.8118493909
2159,207998.60388665364
2160,180184.82008708382
2161,244030.42898694729
2162,382613.710242245
2163,335092.2127031876
2164,243455.548802732
2165,196074.54372470954
2166,153877.99319632843
2167,216542.4854219712
2168,193425.50496144503
2169,197641.63521690172
2170,218138.28524722526
2171,156594.5289398605
2172,135523.64245173027
2173,173160.7498616021
2174,226730.1300508455
2175,304334.5280051227
2176,311537.53078027186
2177,236696.97616865704
2178,213207.24561461835
2179,140401.0451365421
2180,197583.52756106082
2181,191016.86296011636
2182,225625.93078580548
2183,193815.7899172136
2184,123341.70100567082
2185,129597.73566719459
2186,148023.5560854655
2187,154849.61878477957
2188,158374.38544390348
2189,250105.43575439925
2190,84762.03831089995
2191,84459.78693198235
2192,87865.32064078921
2193,106741.83303592024
2194,103158.47066126476
2195,104958.35986120325
2196,100148.62861762686
2197,120454.27476201471
2198,156071.2992232755
2199,175895.59962260112
2200,148251.4842547123
2201,143993.0099249158
2202,201304.77534974847
2203,137812.64671677002
2204,172300.48812536386
2205,112110.97635019073
2206,139926.42460085868
2207,225822.48084498578
2208,258170.69114728752
2209,217228.73973644237
2210,129667.83775179165
2211,119654.85151853309
2212,119325.28959186192
2213,104160.83471515194
2214,130972.08586733717
2215,101901.34585772961
2216,143558.26402160735
2217,72134.89293439471
2218,70739.30819648241
2219,75385.91406952777
2220,65870.14548274313
2221,286703.02088411275
2222,260695.61002919136
2223,278895.0229634474
2224,222347.9670422347
2225,121658.32002408452
2226,178062.83639459644
2227,197961.88688996626
2228,267125.0064964098
2229,244665.18099570987
2230,149341.04661817872
2231,206984.87951060286
2232,188716.55780555727
2233,179765.5364197893
2234,239273.26026908806
2235,209525.64785695754
2236,262381.6529973246
2237,326586.76893188985
2238,202894.47399797922
2239,104763.90126266111
2240,158753.81139459915
2241,144666.63889164838
2242,126447.42815744519
2243,127802.38400024042
2244,111874.13147416602
2245,102389.59328296247
2246,139088.3546444175
2247,122024.67374560531
2248,130633.67932862545
2249,125905.27775920216
2250,135231.1905637548
2251,109491.1157064499
2252,176418.5735834282
2253,148009.96240011312
2254,179308.24830749707
2255,186133.36432025593
2256,182040.63923944943
2257,205561.75691381426
2258,163976.72856919174
2259,180065.55266905305
2260,164115.5978544462
2261,182623.19463124115
2262,202046.98151636962
2263,355615.28915609553
2264,471050.92034107156
2265,169322.05491939504
2266,304460.293481848
2267,353968.35511162074
2268,376296.8810858424
2269,157086.30857183313
2270,193241.83063964418
2271,221053.94328013333
2272,198745.22188774758
2273,164653.90701802395
2274,178345.31510379878
2275,165221.9647640901
2276,182470.09830331232
2277,179850.4260208146
2278,151174.18763881386
2279,129555.89291757435
2280,121128.2433511027
2281,172792.77766621273
2282,185620.0670732496
2283,109994.95373127132
2284,113064.38740564074
2285,146509.22706797972
2286,125021.5236593114
2287,343699.07391722867
2288,270588.1293661736
2289,349849.20485772373
2290,466609.67046579765
2291,331545.99729620194
2292,426106.12361842534
2293,473802.92297288124
2294,413799.19902878866
2295,464915.9725826962
2296,265413.9165781554
2297,317912.22950967436
2298,322220.33999062685
2299,379701.5458420566
2300,336268.84359956934
2301,295127.4729264078
2302,250915.0528651976
2303,249462.42600847178
2304,245936.2940385774
2305,191560.2950791919
2306,189972.99575714205
2307,194278.75509823902
2308,222818.80433924348
2309,261965.3684735254
2310,207924.90887937127
2311,204894.8679788989
2312,173344.2218783209
2313,173182.8100420821
2314,173549.4818198811
2315,177296.65680582012
2316,193789.37512523876
2317,186098.54260570972
2318,175408.6991887975
2319,182034.78423992833
2320,186699.00892951616
2321,241698.44304048354
2322,181262.09157309533
2323,182538.54309948857
2324,180146.5365257177
2325,208119.4911923051
2326,178295.9437586102
2327,204486.811998557
2328,221993.22019806356
2329,190829.67848806366
2330,184474.8987552346
2331,345804.51060039666
2332,407315.15757451364
2333,320543.35599928664
2334,239618.2783372718
2335,274511.3444500785
2336,318961.5915047148
2337,195491.03575239502
2338,265802.32857452444
2339,226992.48921811895
2340,389003.65865758865
2341,205768.4487277859
2342,234515.513858656
2343,226967.513737629
2344,229071.91808577118
2345,242560.15603572884
2346,210192.28135846736
2347,194465.62609972092
2348,234730.37500450425
2349,171438.85352538948
2350,291122.51475937106
2351,247138.31282286465
2352,248697.0384961941
2353,226867.67325641675
2354,135381.38666253613
2355,148547.25217899092
2356,151970.0720836634
2357,193922.34277156956
2358,191523.41231365298
2359,130252.53922775161
2360,121060.51976016213
2361,144789.82862538454
2362,268105.8261944206
2363,137571.26985200983
2364,160146.34861038995
2365,216923.9746248946
2366,182384.42419477008
2367,219139.36043898534
2368,207790.36777934438
2369,212827.03945039446
2370,167676.52791760422
2371,165113.35031916035
2372,186405.0491482237
2373,281479.5764244145
2374,330865.4133516334
2375,246494.1267074785
2376,275123.3811017261
2377,339825.2144992585
2378,142377.69429303517
2379,200297.50574773943
2380,146078.48150611305
2381,162830.82875312335
2382,206372.86878404554
2383,204721.6789562338
2384,247053.56770803963
2385,161401.71289695395
2386,132610.17769296738
2387,135101.08901471453
2388,107011.0223546233
2389,124711.35169409754
2390,142485.2507699674
2391,145170.02124863732
2392,116731.51420650733
2393,164313.0311438087
2394,143057.30793886769
2395,204981.87140359686
2396,145145.02461961962
2397,214175.4386450287
2398,133109.01702893723
2399,65920.18580600462
2400,61781.784542943766
2401,116944.9426051818
2402,136506.5878192924
2403,140278.81303978333
2404,146758.47399823752
2405,155923.0858332899
2406,141176.29777761205
2407,126961.64124847528
2408,148325.36739601177
2409,125018.94317993057
2410,169862.61811197404
2411,119291.05119601765
2412,151353.71353599866
2413,130670.96214292571
2414,144528.4692968367
2415,132822.31266431138
2416,127027.11658132242
2417,128501.61479708641
2418,131580.99515048266
2419,122660.46664728753
2420,125030.89699143953
2421,133286.76622960335
2422,108996.09926102596
2423,111197.19649843116
2424,164799.77354274353
2425,178418.5555728761
2426,128164.83928269516
2427,124818.8335327656
2428,180480.95115678222
2429,117393.02621463458
2430,131212.61648989233
2431,107147.02978431337
2432,144887.54338925728
2433,146111.632553589
2434,138247.5802876076
2435,145230.66373812943
2436,108223.55431945741
2437,109410.87324878784
2438,126558.27701030175
2439,104668.20121271949
2440,127128.03766835472
2441,94760.02129690752
2442,102285.10574162735
2443,119906.57269481303
2444,124217.69497484382
2445,82866.58587627007
2446,131471.43449085337
2447,188563.66326367366
2448,130477.04652513021
2449,111523.57651842415
2450,145453.97296331843
2451,124162.75658299967
2452,199263.9517258149
2453,95303.95619101038
2454,116897.77296964955
2455,118274.300890918
2456,124608.81277025527
2457,129639.26850248499
2458,121166.32508156172
2459,109426.30571630257
2460,138773.63938148294
2461,123135.52759145312
2462,131938.19827756088
2463,121204.1607595505
2464,171148.56641548412
2465,142818.1693073177
2466,116685.45294256968
2467,143011.0349593866
2468,81380.34498738903
2469,79549.55846579933
2470,184104.44112142784
2471,214460.8126606878
2472,153636.3472487458
2473,116838.7793300341
2474,75391.38086682605
2475,229928.4433088233
2476,116412.3062620916
2477,121377.77362049119
2478,150045.32964939135
2479,104644.21920378951
2480,150761.11900316193
2481,118144.12685342104
2482,129229.87258822401
2483,115560.77468402027
2484,124151.25583657785
2485,126751.08123983478
2486,144591.29310347303
2487,158739.27645518302
2488,163609.20579801776
2489,155929.2675885413
2490,142378.92804548686
2491,92750.13764351637
2492,187319.9547925814
2493,147441.35668475664
2494,144306.65586749918
2495,89622.06799833002
2496,228742.62436458
2497,150521.78899494003
2498,113990.82807560822
2499,89859.63983835815
2500,123508.26726467953
2501,133158.1846553942
2502,142310.39015283648
2503,98949.47340730486
2504,172943.8656932538
2505,221132.0007232801
2506,252341.90100916277
2507,290758.78715704073
2508,253316.83645161305
2509,221952.9376548978
2510,222726.87460408724
2511,179619.21310156366
2512,206183.57050653416
2513,221649.94280720313
2514,254039.7375265394
2515,147927.01571153465
2516,173100.65380159314
2517,143031.55743678944
2518,146372.46108164114
2519,235210.63180856535
2520,213521.6051047749
2521,189337.6732525449
2522,223326.78915016726
2523,125770.91940000918
2524,134252.75866522876
2525,146658.52731988952
2526,139872.40414696938
2527,118093.15513821974
2528,129736.8131114686
2529,135131.69353637067
2530,132908.69114506434
2531,257677.81059842292
2532,226991.97327923035
2533,196213.49477862558
2534,232129.39031521184
2535,312417.2108117391
2536,235120.0056728206
2537,232784.43046688326
2538,185105.88853832465
2539,188971.12127210828
2540,178158.17143168708
2541,181469.99480266368
2542,163964.44590061414
2543,122364.97497660185
2544,119809.97035943816
2545,135170.47089795736
2546,129578.62216311271
2547,148324.23646227014
2548,156611.1564635458
2549,158849.80245321695
2550,462709.12999480136
2551,140429.95136937386
2552,128885.40260961633
2553,78249.43032065842
2554,102333.55345682632
2555,117576.58652903471
2556,102013.98080962569
2557,113243.73483481478
2558,151975.90235875413
2559,131184.78884486062
2560,149005.23323998429
2561,150827.56824360613
2562,134491.0114577967
2563,152414.58183277564
2564,197199.7066390723
2565,135146.29259509925
2566,151728.97892416615
2567,137225.8774756212
2568,203362.9630565361
2569,213985.8038381914
2570,124789.92645584638
2571,177775.11591612248
2572,153268.04301352537
2573,227035.04451361866
2574,271555.79752347746
2575,131597.7727107039
2576,122683.69379518702
2577,140265.66898464525
2578,85938.61619642605
2579,63546.53704469018
2580,108987.67808005972
2581,108518.15590727028
2582,104025.57034258604
2583,262815.64614340384
2584,171794.3279163851
2585,186345.964773522
2586,219600.7449291298
2587,200948.9917693725
2588,142985.57667211487
2589,150261.82262401277
2590,206340.6060251799
2591,215031.03651468997
2592,208246.34369511704
2593,234385.35813932464
2594,186271.724205408
2595,203060.98129098726
2596,290970.2948003183
2597,182885.36140005244
2598,265191.59847387194
2599,325260.5587516343
2600,155527.71647352213
2601,140966.73067106784
2602,86840.94926603643
2603,94808.34174447268
2604,90460.41250233479
2605,84240.76144732129
2606,147609.3807714755
2607,206696.85289912662
2608,204041.34825441483
2609,174547.22680255002
2610,111002.28627834117
2611,111447.70501846916
2612,157533.03962829793
2613,133000.04410186992
2614,129566.0469546653
2615,153032.05168243247
2616,144139.4875329882
2617,177898.5882806685
2618,190618.81140797242
2619,208742.34008135644
2620,190442.23056066284
2621,179486.7724992651
2622,180054.71644814062
2623,248591.35098546816
2624,296697.5976917657
2625,287208.3429274547
2626,173636.10537378577
2627,165329.9135702238
2628,455619.7234549099
2629,521163.9462132224
2630,362517.98723349377
2631,454994.06407209457
2632,400709.5404743311
2633,320940.9211097913
2634,396920.35269118485
2635,159298.07859852852
2636,182223.97578875962
2637,183910.19457248723
2638,247430.98972674145
2639,194160.1478681548
2640,152948.56504391055
2641,105215.57407787853
2642,187189.50813514309
2643,109358.86832935632
2644,126997.23582044471
2645,105766.82525103849
2646,97855.33583490767
2647,110005.25816598588
2648,144987.44424407772
2649,153293.6923762612
2650,143482.7159765018
2651,145963.88204627178
2652,407575.41130821256
2653,248937.36559189492
2654,247603.04103137006
2655,387380.35425742844
2656,309021.0980477876
2657,343916.91481658997
2658,295548.8411351794
2659,300119.21431954956
2660,352828.5989790215
2661,349738.2668798499
2662,350562.8279046244
2663,286659.5673337539
2664,257439.37941090701
2665,322090.0229010684
2666,276775.38858555775
2667,169499.3724114805
2668,177336.97365664667
2669,176286.50413748925
2670,273676.8006160098
2671,182872.522837329
2672,192642.720555175
2673,201767.95222683498
2674,196899.3363828261
2675,176216.82913864762
2676,190284.36343023097
2677,196856.88400526647
2678,249840.5628710219
2679,265855.0735865393
2680,275333.6058427888
2681,417926.8209527504
2682,312722.1218300497
2683,553661.5058329643
2684,316028.7006673391
2685,341902.98126318224
2686,251446.8771369683
2687,296702.2818010114
2688,211282.51027888234
2689,197369.25523249118
2690,418896.56117973797
2691,190764.02164140786
2692,138309.0785347132
2693,194359.91672042845
2694,130387.66824941963
2695,194335.8276410801
2696,185371.5748534365
2697,187928.01734599817
2698,200283.38151052664
2699,176241.67639676668
2700,159761.73219794536
2701,140918.18953307587
2702,114861.62989167076
2703,127944.00751448271
2704,143758.3964988089
2705,117797.18589326857
2706,113414.33332218722
2707,124571.38082052674
2708,128604.7069119035
2709,105488.14289716499
2710,127750.46056564005
2711,266873.18955592974
2712,381857.097177711
2713,171650.8862693755
2714,152934.52649894127
2715,167098.49185877317
2716,149815.90597384257
2717,178289.0478666835
2718,219970.8052909088
2719,147330.04467955529
2720,173078.69833502182
2721,133421.10229765598
2722,167938.3496654795
2723,145769.55437257077
2724,127191.16619077948
2725,131225.50956857996
2726,145505.42435238248
2727,178181.50358765348
2728,172401.46483207808
2729,151297.47620362765
2730,142087.72079996238
2731,126356.17447815508
2732,126242.3701423609
2733,160717.26855357448
2734,146028.46779141604
